,X,rate.x.nM.hr,rate.1.nM.hr,rate.2.nM.hr,rate.3.nM.hr,mean.rate.nM.hr,sd.rate.nM.hr,kcrate.x.nM.hr,kcrate.1.nM.hr,kcrate.2.nM.hr,kcrate.3.nM.hr,mean.kcrate.nM.hr,sd.kcrate.nM.hr
930,stn20-dC-LV-A2-xyl-t5,0.428803136,1.283018533,1.706251749,1.669429474,1.552899918,0.234448164,0,0.854215397,1.277448613,1.240626338,1.124096783,0.234448164
931,stn20-dC-LV-A3-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
932,stn20-dC-LV-A3-ara-t1,3.582634084,2.292091549,1.318597132,0.369298982,1.326662555,0.961421657,0,0,0,0,0,0
933,stn20-dC-LV-A3-ara-t2,3.017358355,0.311177734,0.209361906,1.392284597,0.637608079,0.655548702,0,0,0,0,0,0
934,stn20-dC-LV-A3-ara-t3,1.236466705,0.456788944,0.430991527,0.520860976,0.469547149,0.046273192,0,0,0,0,0,0
935,stn20-dC-LV-A3-ara-t4,1.299304912,0.170217706,0.47360516,1.722085707,0.788636191,0.822500448,0,0,0,0.422780795,0.140926932,0.244092606
936,stn20-dC-LV-A3-ara-t5,0.007998245,0.032883969,0.414301626,1.202967857,0.550051151,0.596736982,0,0,0,1.194969611,0.398323204,0.689916027
937,stn20-dC-LV-A3-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
938,stn20-dC-LV-A3-chn-t1,7.542664865,0.049165923,0.381566048,0.4157366,0.28215619,0.202497543,0,0,0,0,0,0
939,stn20-dC-LV-A3-chn-t2,8.949458877,0.199610453,1.360480432,1.404166278,0.988085721,0.683188883,0,0,0,0,0,0
940,stn20-dC-LV-A3-chn-t3,4.637590311,0.326376518,0.379485639,0.318460231,0.341440796,0.033184703,0,0,0,0,0,0
941,stn20-dC-LV-A3-chn-t4,2.482168224,0.49095374,0.696837921,0.570503018,0.586098226,0.103824284,0,0,0,0,0,0
942,stn20-dC-LV-A3-chn-t5,0.653508619,0.015159318,0.305725907,0.290721239,0.203868821,0.163599335,0,0,0,0,0,0
943,stn20-dC-LV-A3-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
944,stn20-dC-LV-A3-fuc-t1,0.00810294,1.165275951,0.401459399,0.188521934,0.585085762,0.513615696,0,0,0,0,0,0
945,stn20-dC-LV-A3-fuc-t2,1.43980957,1.304920142,0.430933131,1.212495384,0.982782886,0.480144976,0,0,0,0,0,0
946,stn20-dC-LV-A3-fuc-t3,0.945275168,0.23599982,0.212973496,0.228106762,0.225693359,0.011701337,0,0,0,0,0,0
947,stn20-dC-LV-A3-fuc-t4,0.21437182,0.165741353,0.330832694,0.471316225,0.322630091,0.152952485,0,0,0.116460874,0,0.038820291,0.067238717
948,stn20-dC-LV-A3-fuc-t5,0.386740749,0.041261831,0.56178173,0.337582815,0.313542125,0.261091377,0,0,0.17504098,0,0.058346993,0.101059957
949,stn20-dC-LV-A3-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
950,stn20-dC-LV-A3-lam-t1,1.628490578,0.375880395,1.365777895,0.282247799,0.674635363,0.600375104,0,0,0,0,0,0
951,stn20-dC-LV-A3-lam-t2,0.763072675,3.939320294,3.455126382,4.466193907,3.953546861,0.505683875,0,3.17624762,2.692053707,3.703121232,3.190474186,0.505683875
952,stn20-dC-LV-A3-lam-t3,2.914360545,0.018081234,3.053030816,3.482839549,2.184650533,1.888571096,0,0,0.138670271,0.568479004,0.235716425,0.296404389
953,stn20-dC-LV-A3-lam-t4,2.712302409,2.55241884,2.631705363,2.521874174,2.568666125,0.056689534,0,0,0,0,0,0
954,stn20-dC-LV-A3-lam-t5,1.530275517,1.572395674,1.622891519,1.534206489,1.576497894,0.044484602,0,0.042120157,0.092616003,0.003930973,0.046222377,0.044484602
955,stn20-dC-LV-A3-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
956,stn20-dC-LV-A3-pul-t1,12.84773257,0.354659432,1.044338872,1.033470159,0.810822821,0.395086459,0,0,0,0,0,0
957,stn20-dC-LV-A3-pul-t2,8.108446292,0.080493891,0.080081977,0.875046831,0.345207566,0.458854309,0,0,0,0,0,0
958,stn20-dC-LV-A3-pul-t3,4.234656272,0.531086452,1.579336184,0.706739024,0.939053887,0.561412969,0,0,0,0,0,0
959,stn20-dC-LV-A3-pul-t4,3.070612771,0.373009507,0.350488553,0.469419038,0.397639033,0.063174957,0,0,0,0,0,0
960,stn20-dC-LV-A3-pul-t5,1.772827973,0.415743571,0.508617482,0.541623441,0.488661498,0.065269567,0,0,0,0,0,0
961,stn20-dC-LV-A3-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
962,stn20-dC-LV-A3-xyl-t1,0.102217108,0.062433012,0.018209443,0.123760745,0.0681344,0.05300612,0,0,0,0,0,0
963,stn20-dC-LV-A3-xyl-t2,0.608991441,0.024568993,0.016061315,0.070324628,0.036984979,0.029184659,0,0,0,0,0,0
964,stn20-dC-LV-A3-xyl-t3,0.007568506,0.021268022,0.020181382,0.101194155,0.047547853,0.046462237,0,0,0,0,0,0
965,stn20-dC-LV-A3-xyl-t4,0.450007566,0.830464508,0.505875408,0.319851149,0.552063688,0.258421204,0,0.380456942,0.055867841,0,0.145441594,0.205437251
966,stn20-dC-LV-A3-xyl-t5,1.264843833,1.702625421,2.347776939,2.53851883,2.196307063,0.438048845,0,0.437781588,1.082933106,1.273674997,0.93146323,0.438048845
